,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,PC_51,PC_52,PC_53,PC_54,PC_55,PC_56,PC_57,PC_58,PC_59,PC_60,PC_61,PC_62,PC_63,PC_64,PC_65,PC_66,PC_67,PC_68,PC_69,PC_70,PC_71,PC_72,PC_73,PC_74,PC_75,PC_76,PC_77,PC_78,PC_79,PC_80,PC_81,PC_82,PC_83,PC_84,PC_85,PC_86,PC_87,PC_88,PC_89,PC_90,PC_91,PC_92,PC_93,PC_94,PC_95,PC_96,PC_97,PC_98,PC_99,PC_100
751_21m 10x,8.72433954490558,-29.8425271505012,2.64002853781862,15.6775488787189,-25.6929029950177,-13.7356541389863,60.0307351603884,15.2126105008477,11.6174646205413,32.802221073804,8.56453287389186,-2.12078332424114,11.0529373898638,5.59973868388736,-3.60805110674011,10.6527576468253,-5.48341869996618,17.0944886832875,16.3483070527617,-7.85889450106466,0.816223089138095,-4.35228669363382,-6.06919314674725,10.6673908514189,-3.15982317813699,-1.06997785924416,-0.372930110865042,-4.62102251301289,1.323673531659,2.00375991578735,4.50644224901689,1.74847103949869,0.562202618916352,8.21699883653715,4.06026503273152,1.77217621295582,-3.2158776575892,0.688914381314216,-0.124824201140271,0.989121291686061,-5.48726681740771,2.32996011177237,1.20804297553715,-0.704673011589357,2.48859578343386,1.12210652365795,0.111842072653114,-6.55205107731899,-0.274022586632549,-4.14230905821947,-8.52189448962395,7.81697588546864,-2.67710028186849,4.91585268614596,1.4882369703115,1.36670023626575,-5.41083420285595,1.88914506983556,-8.91482753118296,0.819859268578117,-11.1395513920329,-0.879348770273546,-7.81567982476935,-27.0433897919999,-7.87098945092196,-0.604096588731564,6.4252114356942,2.60587418372534,-11.7623129533498,-1.70690018857736,-7.05100899174894,5.21874061220518,2.9829586329954,-9.63055386309468,-10.5921274997463,-4.58054089692062,-2.48403697559052,0.424156324161074,3.33919621628558,2.19865888663257,0.449262326753284,2.6201287589035,1.79207792078758,-2.75562865798474,6.09141431577761,5.32926053448118,2.08383222992104,0.0141873178248298,4.36092856721782,-0.862381905510974,-2.53641659888306,3.40086285720539,-0.872210710530103,5.08505539000253,-4.48885521475612,-0.609943555563238,-1.66073401523655,-1.02178765164366,1.63122794848465,1.28866465698038
752_21m 10x,7.54522848162744,-28.681439525618,2.57117032118397,18.1203557485886,-30.9999450648813,-16.0665920390031,64.8508503573701,15.6349048459232,9.55384459321722,33.518645774699,11.0307711147782,0.322945257945998,10.8402455112283,5.8005522427395,-5.81052842281542,5.89162798993041,-6.20461948388223,15.7884408180518,15.5899928098203,0.550777268283645,-2.04529953685735,-3.05016252628795,-5.04922275371872,15.9567427441066,-0.753116435291403,-3.16627314583127,-0.722952562010785,-3.65778227193618,6.42477284079002,9.76090337139537,2.95653402289095,8.36206150513437,-10.2795468050756,1.44626641426042,3.34089199342399,-3.97412157632322,-7.24637363912179,-9.60541013753952,4.79429099379961,6.24994342249794,2.01222948278124,6.34254472128383,0.138436982271837,2.88600483037945,-3.92309103781562,-1.682665795246,5.34089682299908,8.60615852203374,3.30992465832176,-2.09327101664582,-0.619761627026619,-1.13532230472356,3.08054270869907,-2.76147727006242,-6.47632535115302,5.76862462663471,-11.9436712088242,9.6621903715484,5.2843069420487,4.73270837618668,-1.41451028850385,-2.81545643752504,-1.30575364788777,-2.32622289685604,7.63192002212852,7.31789689335737,-9.6851609841061,8.89901279380288,-6.71291911150365,1.23458620466734,3.85139407032966,-0.231185198637718,-0.797941989761218,-0.0493779586986684,-1.33313352925341,-4.35816827841984,-7.18512221264028,-7.01404387810087,-0.316465047796269,-0.96564652475769,1.38170610152531,-3.45777103590456,-5.91826644555012,4.2488784303727,-4.36602548220963,3.76173911296241,1.8083242385262,3.17577086044038,-1.91890548470424,-5.3972458897876,1.46214455545964,-9.04334261429321,-2.30768601094014,-8.09316389526646,3.73542676083906,8.69005696505332,0.225028552295939,-0.503139152637646,4.95763599763595,-10.9576210706815
753_30m 10x,-10.6056241545284,1.3955876535061,3.69468474625561,2.48372227957798,-12.8246136841921,2.39605467451005,-2.11332401718518,5.87635734274005,-1.07787451875805,2.5942447843873,-2.6079604911686,2.89425501083524,-0.52960844045942,4.8096701508246,-0.822972108209892,-0.00186639275610633,-2.91648101832368,0.813832341525144,-1.44024205123649,0.848509184063412,2.24397869708787,-1.77518303146772,1.47747779853791,-4.37928147165737,-2.71002828671715,2.64694791008894,-0.138253930217745,-0.0519086602699478,-3.11439010040901,1.04845406551062,-3.62107330308998,-0.226257023689086,2.5360370222198,-1.33808744163663,-2.53229245232757,0.452648109220987,-2.64913718426858,-1.83253084478432,-1.15607081325132,0.064593876376814,-0.457530400499283,1.40185514267477,-1.05411796835547,0.150060508083874,-1.45284912675121,-1.0457082506875,1.50115652469788,0.232428191776534,0.538832020651957,-0.832591044481708,-1.06214334595915,0.296123814217235,1.0946858729618,0.37693969380828,-0.30699877910138,-0.0536181625720052,-1.88806185413849,1.81565589886869,-0.179915264395361,1.77889511307916,-1.96128401611499,-0.0451292991119241,1.27402460498907,-1.1314525423673,-0.246684063032981,-0.0361913367340513,0.953752129456109,-1.6620809981376,-1.41125318706042,0.453883113808082,-1.00287056807393,0.0639265794367575,-0.209896570326549,1.86440272036662,0.287287658972093,1.21315837642789,-0.676845639546904,-0.95066827346937,-1.25970283301785,0.345133076144748,0.868402238226384,0.176713624038646,0.794918268052632,0.0356039276705627,1.95568494414436,-0.121106978504262,-0.999143026995214,-1.46752640747432,1.19244810746619,3.67610988168104,3.32150834916449,-2.20515855516034,3.27533425345864,-1.04494256327121,0.0979938354359939,-2.17758239764892,-0.653994286700968,1.67262399113406,1.52229824727039,0.448618957407653
754_30m 10x,6.73230956734146,-22.3562700342159,4.44692837768305,14.530854338366,-32.9555549187616,-12.6555183138172,50.6619602038832,14.6377379426966,3.85581997024707,30.3321827922376,9.40040846033245,1.41842987732187,8.18551753459508,7.75267023397253,-4.05123527939543,5.14099567489607,-9.40931283168452,17.2482177756307,15.1335265069915,-0.42179244752558,-1.20955468437178,-3.73508164294943,-3.44992820699264,10.8561685472675,-1.16070935840361,-1.99874150462519,3.12751318951512,-2.92043309417722,3.85783874099138,7.14061929972413,2.22675655050719,7.83717629707133,-7.21771075084026,3.91116928411231,3.8384063900319,-3.26487757700302,-8.69784610878168,-4.76261263637824,-0.452272048980645,3.20979408733863,-0.363245584858878,5.5253543505497,1.5114704663049,0.531260917976883,-1.44490382566098,1.93923447488482,3.23735881432777,4.60505498490472,2.8000899323671,0.122901655012689,0.205335040194369,-2.08773360541107,3.1717999096584,-3.60742385052993,-2.28775873653837,3.86517200264925,-9.03483709789823,6.97768028554943,4.83609736570262,3.52237772525476,-0.104551279670657,-0.865595984299333,-1.60303888586786,2.4977679101712,2.94474572366901,6.25275397963673,-9.05096967874792,8.87386997470351,-5.20391817757035,0.582118300591439,4.80389804749188,-2.59144735945055,-5.32989325913824,4.76319442854251,4.59833905756888,2.44296965834197,-0.706250797129636,0.878269251727959,-1.89354147850188,-4.75496410984611,-0.188878960384995,6.75829753821484,1.80874414963275,0.481028418295376,6.74778906967239,-4.03668198404115,-1.06505933559908,-6.2416479364046,-1.56946387924583,6.85685751981202,-2.29486007949833,6.19477666957301,-2.3842898022149,7.31500794429754,-2.86621519393238,-6.3581743819591,-1.61289654467231,-0.186326640704753,-2.37133008218236,9.35587719343084
755_30m 10x,-6.93080969376013,-6.87363611181746,2.10604967858295,6.36961818649425,-27.0974453935601,-4.547345526186,-1.5371594831676,6.57562690978638,-15.4194652768992,6.35484359742911,-2.96987424371569,24.1136593738047,-4.18807299322824,10.9237626689162,-7.54313257846609,-4.63330777306746,-6.48578517775524,10.9943644940066,2.11450509594826,6.08277973836504,0.663410433294887,-6.6803418708492,0.937462093749176,0.876606157856767,-2.54112695345149,-0.159456081431499,-2.31518487263585,-6.10954288736597,-3.15245843115076,4.9230695603649,-6.35543085353334,6.43886032201704,-0.420611569606166,-2.50465967805741,-1.18729159001715,0.393296474129083,-5.21604121801118,-2.8967756765517,-2.46402746056659,-0.81587785128311,-4.96617944185845,3.62593699983369,-0.488008826914541,-0.0980231028225203,-1.99466532903062,0.0860893624913859,2.64534909599733,1.02454669952747,2.02237704039928,0.833410239118337,0.39326652601407,-0.417467697141974,3.42325349381191,-0.431640262914177,1.24668354811072,-3.6838614912263,1.05123073324906,2.66589308407534,0.665485301057757,3.28463904285254,-0.919103671724458,0.447692675730742,1.80719137363494,-2.21540964578163,-1.43863992415573,-3.00412167762471,2.08771098709531,-4.3184663061735,-2.12016093007231,-1.2315350504309,-0.95422573043817,-0.220464121595012,-0.668135114807142,0.48386657711051,0.792449671551021,2.11520628132684,2.59934779728703,-0.0472891937746561,-1.68162374704727,1.45533851054034,0.933029396001898,-1.45875486446533,4.98678313595903,-1.57862146812904,0.151690017972109,-0.605614839007662,-0.93964256059584,-3.61770922142036,2.61443455397593,4.45754449790685,5.47995496207879,-1.79269717160406,6.73648214759617,-2.83844936585971,3.33770531574503,-2.70698867103814,-2.65969363576987,1.06031805060223,1.76289001786424,0.189609618736498
756_30m 10x,9.28759871108667,-28.6447168207828,2.54298831906883,15.8757710134363,-32.4198592707121,-13.6448420288972,60.6216909749541,15.0613638533984,8.83875385041937,34.9668637236722,10.7654596843938,-3.78250620575988,9.54554270591564,6.54628589794729,-3.22270296446061,8.67028290454197,-7.31093779421827,17.8229868394255,17.740010692947,-6.52473565709655,-1.46617388538945,-4.10670114183697,-5.92411117102562,12.3923061832345,-3.01993137592649,-2.28469762634388,0.78179136621074,-3.09809026569707,2.50315860042715,2.12009361295648,5.52525840886363,2.96550311211312,-2.09618398395976,8.51673734197594,5.92129921222995,0.209458757572781,-4.03001274599314,-1.09115163432326,-0.520976731284943,0.733564252030626,-4.5475422123209,1.39484095488962,2.57219769665957,-0.646211247938528,2.36489595632401,1.12495570279577,2.79683565165779,-4.79286926796537,0.331456300219013,-3.65194438276863,-9.33998683239873,7.16042677541918,-1.73564442596004,4.30725794247218,0.121898701043538,0.974750147419229,-6.84798370614517,2.4853234754271,-8.25907216327133,1.92144383812631,-10.4239359030677,-0.139947952749701,-7.4023070335466,-23.5702809219753,-7.07697158946694,0.531950401820023,5.10525107931033,4.39192537718338,-11.7613536138068,-2.15953973216305,-6.01613007832507,4.94164370503395,3.00601635240485,-10.2202156511538,-9.89469878114518,-6.68394031610877,-2.86730245773427,0.651729853653217,2.16639849686626,1.93504990923557,0.0705860010728221,3.06000177311816,1.43233018282366,-2.85860595752657,6.43396444338469,5.19346937317538,2.44971208005001,0.276832718503848,3.08061522405611,-1.05563384068836,-1.82453947783632,1.24936519749161,-1.21999108640059,5.19319739682762,-4.53188343211298,-0.755718354149705,-1.51324233152366,-0.602891088745167,1.96183694554874,1.3286466887929
757_30m 10x,10.9637946051101,-29.1525240139197,3.54056207223992,17.3789628035941,-35.0759677271828,-15.0626586592672,66.8148161235464,15.2285101331096,10.0502672980003,35.2770926491917,13.6212867398309,-3.53925186591253,9.29295505850003,6.59919997722408,-4.19852897593356,6.33614984447808,-7.84674679096776,16.2378349011415,17.6896295665054,-0.0786522125433505,-2.74425569428549,-2.81780154143466,-5.60963321873297,16.7544403170864,-0.346026197658171,-4.48208521533345,1.27828892615109,-2.16035266063557,6.1137425148843,7.89678607477488,5.24837768448216,8.23062614592644,-9.29998085850845,3.08243932198849,4.47944372018417,-4.2088450080945,-6.42817524713629,-9.4993753384741,2.9819820668924,6.42709557827566,1.64658542425731,4.95420502856952,0.882742101464596,0.99614148117259,-2.9614024886457,-1.73636215785547,6.19635623176071,7.81163705467928,2.41836452276927,-2.47406381343393,-3.0583343290663,-0.0769353114837469,2.21285186092269,-1.98446190130125,-5.87805124266769,5.228517538169,-13.1285340904823,9.35485992125045,4.52143164767907,4.38044409572197,-2.15707566882082,-2.49426197181331,-1.49333685718735,-2.47658033565764,7.89655829198221,9.41129903019075,-10.1170861272,11.0166760094568,-7.81496232950678,1.06747876607509,3.93448570718939,-0.568363748952531,-0.599361524901575,0.541352641544355,-1.24309028329382,-4.66207573592014,-8.10865296206694,-6.45777040527176,-1.28752709703717,-1.74834796856619,0.810062241810679,-3.42989996793049,-5.80729818032118,4.39164845270244,-2.5743950544041,3.41004157070424,2.67838628608126,3.09919096594608,-1.43258329505772,-5.18604993152797,2.04959723891918,-10.3012908260078,-3.38939111368546,-7.93664991000376,3.83312048605295,7.94828503639535,-0.114541183224946,1.35266763207025,4.73780348423099,-10.1061015469441
758_30m 10x,17.314953255243,-34.7725071914015,0.897737945669388,0.119252062088779,-9.89516683728457,6.17374779184221,9.39860550747437,1.16499485404752,3.96049822338687,-5.90669039324957,0.0897150958060514,14.8033061978782,-7.30610335614822,8.09738649316294,15.0334304628444,-6.16849536313674,-6.56511110666689,-11.6693517758031,11.5866131501654,18.0977176170359,-1.14930735946334,-1.15636610840085,16.5923312740545,4.59589309415221,1.83275122081202,-4.94618696432128,-1.59236242188888,9.80171468015818,4.57770142314714,26.4277348993008,-1.06376077233888,12.0526762150778,13.8693651885715,5.40833833130939,-5.29682231989185,-4.4334687879386,-1.77032595595736,-8.43192132211209,-7.2679881151113,-1.20429506579666,-3.42442837910044,10.8172890079755,-19.6222847941372,8.21938411852146,-8.89741392294243,-2.07654498313174,11.1123022170168,6.16090333322393,-9.27809381461321,-8.65533244284549,-9.72065144771528,1.49660755275654,2.06751960571011,7.25658272662882,2.92742881319762,0.718706495553939,-1.09458100796943,-0.144795517280604,-1.49513365312071,-4.3672897855689,-4.4287726373559,1.43803005139948,4.37378695933205,0.0498465794057098,0.179427235483296,-3.2185909692915,1.51391375354142,-0.527607563514399,3.20316488925446,0.572020935301081,-0.135599125745061,-1.61240001347806,0.870984541803013,7.29474667842109,0.551491661195696,0.621121788229982,1.53904924083918,-1.05193017434755,-2.8332122747795,2.9452012942518,1.84572848488743,0.978363072937802,0.885767371050441,-2.12151206794735,-0.662825379812214,-0.294110075502427,-3.03192764470065,0.73915849518873,2.43554633854618,0.361749365914328,0.62444339571183,0.598731069076563,2.57247178259481,-0.787253760026946,-3.12266775382016,-2.30560801788653,-0.0288466394524157,-1.59077429368685,-1.05035566693535,-4.37183293901175
759_18m 10x,8.91210901358589,-25.9908150252902,1.42250732848658,-39.4838015165202,-16.4754498889227,27.8779330698454,-5.52590171938448,11.2349150357232,-25.7534186744699,3.73731736337134,15.0784667156921,-3.88110147510411,-14.0492764211329,-3.86676882883665,-2.19883196146745,11.7516307841471,-2.08190096253972,0.280013982076673,4.98181062306047,-1.06317647929035,-6.76673889735158,-3.19947107158769,13.5003243039168,2.52557137502094,11.789056328017,0.872325563348977,-4.04638248554795,5.96093416914399,-4.86668147704313,-14.0087504456505,3.10163418801595,1.2667259603488,-3.38471963009417,14.3936529107621,-3.66504762112719,3.10949487866358,3.76779724613559,-3.86604377650096,-0.961579418537185,-8.05224264667678,8.59643057180871,-2.4058652323596,4.13155516362417,2.26609987757752,4.06288706035436,-4.40645070069638,0.509881843169086,7.58673282709552,-4.1638079666213,-1.7698187351836,8.79711306351153,3.47484348052149,-4.92638323981273,8.73452111809078,10.8198971174832,-3.42251243070086,0.558095929337852,6.2675246837529,-4.53368199355068,-1.74314524438162,2.5261855375045,7.05190435585927,-1.69127729961078,5.37164757423055,0.731137773969275,-2.34755275938467,-5.43952196290589,0.0990620973881672,-2.69417476736687,2.56144324595544,-1.18596841891454,-0.744284358556647,5.81153785828199,-1.20260623524466,2.86854137893864,-1.99807460030972,2.35811042236267,2.90996024860865,-1.33421745234285,-0.900342421692144,-3.55040071638075,-0.359682374092039,0.645302289625949,-0.113180466345187,1.62368593281923,-1.36579700818666,-0.547500958841791,0.111657936518847,-1.16355860175095,-0.28987257027577,2.60918213493928,-1.78587794978849,-4.10024223783101,-0.700964760796932,-3.31616100047496,2.30493423335761,-0.0366739975262304,4.18543735383154,2.6399303948698,1.51552469161331
760_21m 10x,16.6882191212574,-24.4884234442646,2.65541018983668,-40.9360090978937,-16.7546097227857,30.9566076267694,-2.88411670397859,10.502936707541,-26.9787838361999,3.02004633336847,15.7097498642675,-4.81245735465364,-11.6020994744383,-3.73288581135356,-2.02110047575729,12.3402849793728,-1.93028483592561,0.519357058872894,8.32989937732083,-1.65451794141726,-8.25795110615074,-3.72193246228117,17.8283136402466,2.63836130995427,14.6861093338295,-0.292507489657081,-2.00930674407126,6.96548641143322,-6.95568257190347,-18.8330690684957,4.03864290471773,1.51952941724362,-2.07654446642584,17.6919525930531,-5.84163642777191,-0.31565868864518,6.01570871252619,-5.85562770708788,-2.1753087797051,-10.5290552464933,8.74027226691097,-2.44847091748925,4.27590423709038,3.72020717333645,4.21943921748289,-5.65831628347247,0.375840743714664,9.29860498851524,-4.89357127677147,-2.27061582573735,9.94649041023235,4.1483367221086,-3.06185743896025,9.73500092293461,12.120348895662,-2.76181865899757,0.748788190983988,7.3946317119049,-3.42415033376563,-0.585572065715163,3.31253765729925,7.36700282419111,-1.41929601216288,5.62338299159393,0.903137267601278,-1.85286407198575,-4.62839047333078,0.487812014275346,-1.57416669847255,2.37301287142323,0.617600867689384,0.983291840481177,7.42018966908202,-1.19149631905183,1.14215276276334,-0.583819889960882,2.27266336106009,3.13876131277022,0.135064819860283,-1.00259568920744,-2.40360787780223,0.901492803494347,1.54377591092106,-0.380290695460738,1.24596105394211,-0.183648743729763,0.335808467498488,0.880778042649749,0.196572845065333,0.100957694712502,2.71088088112663,-0.614953112185711,-2.47444627050574,-1.25135826794932,-4.19380538539658,1.88785535920965,1.17118793129004,3.26353133087946,2.34210563093222,-1.14216739881828
761_21m 10x,8.99890684409518,-27.832427545268,-0.891402163062517,-35.6340344629665,-20.8176966205266,30.4742998823101,-1.56818306014554,11.9057304079768,-29.4900835221889,3.57292187440531,13.8438112721756,2.8368624845141,-15.5358359707213,-5.66802671571959,-5.49416263777938,12.7338702818262,-1.15793395499153,3.24944760094202,5.46876778897529,-8.15202121047744,-7.14028607888633,-4.88551365098111,7.78485808182047,2.60769712857723,8.12239795478486,-0.481680955458638,-3.59354105910061,1.00306945796711,-1.47623196973966,-7.94356237935026,0.614686558159721,6.85423767614711,5.73258580944816,14.4780784935293,-5.99652185639999,1.36203149895088,2.0612289550718,-5.39489970617085,-0.883769589878702,-12.0602914811157,7.27889746708382,-9.02517220711264,0.695666443021974,2.98082293961978,4.45865171597359,-7.63844928054354,1.46913108951305,9.97320219237745,-11.7131634334243,-0.305001321270018,13.102673098805,1.22607801167807,3.64173937866862,11.5980859605249,12.9431940372728,-6.3225907391155,4.6658986686708,9.774039631596,4.19543379067231,6.16134221868308,2.16936620498519,6.31546330873771,-5.50538181877169,6.84783421936078,-5.77812751243441,3.41858973414243,-8.90096928555701,-5.26071157984717,1.59061173806488,4.16925938815749,-6.83010935216548,0.53249292103337,6.24724328563138,-2.24939931174606,-0.855828225508756,-2.7734049987881,3.14890400436187,2.90798166933919,1.5027398692966,-1.04462093003179,-2.23509683544659,-1.21316356273783,0.314964470759626,1.09715335924721,1.18828246757506,-1.47576037846707,0.93604852618112,0.258226833510005,2.3400931096895,2.25617835516685,-0.515366868940416,-0.907231578190362,-0.204482626461353,3.08680216636084,-2.71399955305009,3.48554124791863,-0.853609179926524,1.63622023321791,1.73764873482886,-0.436689760247294
762_21m 10x,14.5675205013358,-18.3690180155135,4.78777307537958,-25.2806818928006,-17.3246791183706,14.7868574226673,1.28506560360894,7.58321164527174,-22.8094604614381,1.4219847531871,10.9275661411107,2.9150513775055,-9.90279799787947,0.242577505383679,-3.72626326692336,4.12326076390946,-2.75657288000376,-1.15743439005446,8.31374318253493,7.22998737551001,-6.41117224547478,-2.15452841579339,19.9956389980941,4.62394637661244,14.4155286399761,-1.34074360070761,-0.349267729024219,5.6287105649758,-7.95351146864065,-16.8668172890109,-0.681673358478985,0.0579130757318863,-9.82989079160985,6.56499065688685,-1.8358739001597,4.77810181651962,0.963377127697476,-2.91218802057134,-0.766111480419275,-1.52771468060501,-0.0268981859909185,3.69555867370035,-1.28764946685685,1.96517823232018,-0.419245650610413,-0.616036312627531,-3.8283786112641,-2.48381345411721,3.29254933740003,1.63072625721079,0.845895990883699,1.68913814068339,0.16557270418557,-4.98519791141346,-5.87847293502513,0.686484942699944,6.44226229020009,-3.11408410158673,-7.18929766466311,-19.0227708226128,-8.04333879082814,3.14704134374968,-2.68925224377892,8.2395191371419,5.87473237162936,2.59510445787424,-10.986646709492,-5.91670885329511,-3.25356059656884,1.45155776909565,-6.34140028910878,-11.1543907294715,2.69281187795156,-6.57760156698076,0.578875138290337,-3.55713683063008,-1.19712455883565,2.54844013295811,-2.44341490922842,-1.2726130369424,-2.41629633084868,-2.15314785969848,3.04177732497601,-3.07924754779093,1.53483187916018,-1.57145933060731,2.08542684005703,3.5292226295586,0.427259922263512,2.03737742406544,6.09564436088984,-4.279864847201,1.33250312109402,-4.58721057341996,-2.96766995949333,0.0277372325867416,-2.43007982878851,4.59545567712336,1.31489455163287,-1.4186684268005
763_21m 10x,4.59203655547351,-20.5972150363729,0.357903036768385,-64.7342882425304,-1.69085496479898,2.543472867251,0.900358415705862,19.0846139054583,-30.7347269716965,-7.39667954138507,11.971880395726,-7.37428275841208,-5.64498588047892,-4.33742525523502,-0.248889141552591,6.91005140622909,-6.40512039061259,2.37438481881729,17.2421899949415,1.70866445215446,-26.9505414423745,4.50531535260466,10.5866540954245,-4.69903752565208,13.9209909591494,1.24880707140798,-0.0873637863112681,11.9864451583159,-3.30526463599149,-22.4867100012255,11.5066147867165,-1.95250074038457,6.02803306255099,14.6023995733217,-3.6917624000433,0.163433258929037,5.0035347240064,-5.58326613241225,2.01082693081033,-10.542023982806,9.7063988343882,2.13233763848301,3.62720554580643,7.20463015039201,12.2279148425931,-1.81026862797561,4.58752860155739,12.3023719639154,-0.868960726927948,-3.62018723503509,9.83573627528964,4.9211819013412,-5.50885710645993,10.510548650554,16.0673533770682,-0.864999490632191,-5.62861264305893,8.20524963580511,-12.1699180630728,7.5572872860095,4.17129160020333,3.69803832123918,2.89661963572048,5.34932951606565,1.24050747182579,0.461145919820749,-1.91356791077167,-2.52444059586974,-3.46892017230014,1.56994592622357,5.17104004230272,1.66185442651008,5.47970041350252,3.5790499078007,-3.3961728563166,2.70335156937805,-0.101896858505268,1.04696217501891,3.23995603371771,-3.86984739808949,-2.87953873593585,0.87713753805286,3.18756624750693,-3.00499355934705,-2.16138815169343,3.44853570223979,8.8622633688168,4.73388435501943,-1.8824734082959,3.37847032709979,5.74958529606051,2.15692485571111,2.94469446829074,2.60222635588284,-0.543557609678119,-4.6581846790538,6.8329520840978,0.16393034890591,-1.81445498266151,-4.80585078864367
764_21m 10x,-12.065689923932,2.48494674588924,-0.345543026524553,-0.184681800743249,-16.7275205313442,2.68519474216666,-3.31265284054616,-3.17626762245049,5.60601917968851,1.41303131661261,1.19384744571843,-6.42852950691141,0.945633952545434,-13.8636031469841,3.92260089398126,-2.96502296483606,-3.5685466303583,3.0022897514434,-1.24140261015682,-1.44169617711923,3.60791376068726,-2.73216583145036,2.97696153818735,-4.83758801102179,3.0994193222002,-3.97627827473793,-1.08725311871328,-4.40040001453654,2.08053450692008,-4.48338205366322,2.5994401895651,6.67309161999089,3.44801934592207,-1.42287248906776,-1.05510344568517,3.38162435072352,-1.58191665132747,-0.472580031468178,2.89179819062141,1.42957669303801,-0.297971293295589,-0.906337437986719,-1.84746951133932,4.2085214768091,6.02903883220359,-2.6191752672596,1.71411076757858,4.00155440105361,1.58020726216673,2.26947066043345,-2.05551329241733,-3.94876651807356,3.34800943234439,-1.68169437801237,1.16063337177444,-1.47911213408948,0.116294893898657,2.37033541660715,-0.710971503940698,2.23293626066448,1.3839656525948,4.64563145563635,1.61461070125031,-2.29408685945405,-2.86285138236341,1.10417160418065,-4.48864639673295,0.354066110246029,0.173117477814602,0.138531278932096,-2.58610592447956,-5.81924280233176,0.329486979367008,-1.35857002298157,1.00652162862532,1.51740313855374,0.589771575325263,2.68229237596583,1.33764871457223,0.354915019774877,4.00664880841933,-4.01931468688932,-3.3628933602634,-3.25026365828025,-2.13962041779743,-6.67433675280273,-2.09062123583829,1.20171160616958,7.11007276530394,1.10102306804653,-2.0901887906654,-2.24910240453385,11.9038521884274,0.70047015068812,-8.84272926737494,2.26458386106604,-5.02868699712362,-0.515299440524131,-7.52746632333138,6.87865247003972
765_18m 10x,-23.9030545105581,5.39029146463087,-2.03703537722724,6.08303745043405,-18.5873118817144,-0.937477777566603,-8.57428944371342,2.54640816738003,2.01170095049606,-1.71181519651238,-3.29315132896931,4.48575537744994,0.159132400856232,13.7496922822575,-10.9261839989021,9.13750022219631,3.46548514636537,-13.1519325261998,-2.19685198999365,-3.45068415954297,-1.62132824948448,3.32942239853376,-1.45647868117577,1.19435491134285,-2.30447107223542,7.31535441409402,-3.46873029246622,7.01450008638485,4.2911339970651,1.60469908785337,1.17990162322528,-3.15171098462393,-8.20963321665262,1.31123031516441,5.46677402213244,-5.53596428356778,4.27603424239944,-1.33333529079192,-3.30340066588394,-1.08609910617403,0.790153951513764,-2.3757587440291,-2.26806701526182,-0.727384548317226,2.03723647063601,0.810096974599929,-0.81515836037018,-0.557958708250312,0.464449317238433,0.85353239695956,-1.5284885167334,0.187677563018928,1.29563582944272,-1.88277396058735,1.1553587433321,-3.30267384436995,-0.579715713525184,1.12268835594167,-0.662118082917863,-0.482326984954959,-2.31192596256863,-3.49940299535371,-1.9871184367151,0.568160782994837,-1.46328505198643,-0.0707422998556369,2.13063428329152,-0.0137035846339336,0.648761822198375,-0.131722308151167,1.52151944913244,2.01004814113277,-0.866291912457893,-0.539837967666957,1.69041184964337,0.428743207673593,0.615621220256033,1.60755727615093,-2.19609678420464,0.378499281107433,-1.16700959595544,-1.19600064113909,-2.02969316051154,0.621500820359626,-1.86285935035584,-1.34221001615994,-0.33640384802118,0.396086315377327,1.69087416246552,-0.761043204657768,0.372456995793098,-0.770723005394019,1.05085754500043,0.190812604429501,0.178479931697296,-1.48473399367849,-0.045445929134561,0.528308890189617,-1.02452988764023,-0.466699564768927
